"studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"AA-AA-000-0000","kri0010","27",45,794,0.0566750629722922,1.85170849228024,0,2023-04-18
"AA-AA-000-0000","kri0010","41",22,397,0.0554156171284635,1.1942063630743,0,2023-04-18
"AA-AA-000-0000","kri0010","100",20,361,0.0554016620498615,1.13755781776195,0,2023-04-18
"AA-AA-000-0000","kri0010","133",54,979,0.0551583248212462,1.838379726348,0,2023-04-18
"AA-AA-000-0000","kri0010","102",33,609,0.0541871921182266,1.33997846107975,0,2023-04-18
"AA-AA-000-0000","kri0010","97",50,934,0.0535331905781585,1.56772939615953,0,2023-04-18
"AA-AA-000-0000","kri0010","160",72,1358,0.053019145802651,1.80344967448385,0,2023-04-18
"AA-AA-000-0000","kri0010","60",30,569,0.0527240773286467,1.13507746037889,0,2023-04-18
"AA-AA-000-0000","kri0010","47",31,591,0.0524534686971235,1.12662572820035,0,2023-04-18
"AA-AA-000-0000","kri0010","137",77,1475,0.0522033898305085,1.73577231937399,0,2023-04-18
"AA-AA-000-0000","kri0010","84",28,537,0.0521415270018622,1.04075269384367,0,2023-04-18
"AA-AA-000-0000","kri0010","25",30,582,0.0515463917525773,1.01760096177575,0,2023-04-18
"AA-AA-000-0000","kri0010","132",16,311,0.0514469453376206,0.735821169785688,0,2023-04-18
"AA-AA-000-0000","kri0010","39",41,812,0.0504926108374384,1.06418204255196,0,2023-04-18
"AA-AA-000-0000","kri0010","161",33,655,0.050381679389313,0.942753850646712,0,2023-04-18
"AA-AA-000-0000","kri0010","28",37,736,0.0502717391304348,0.985661420884628,0,2023-04-18
"AA-AA-000-0000","kri0010","104",79,1602,0.0493133583021223,1.27816901253282,0,2023-04-18
"AA-AA-000-0000","kri0010","158",9,185,0.0486486486486487,0.39286680751292,0,2023-04-18
"AA-AA-000-0000","kri0010","180",9,185,0.0486486486486487,0.39286680751292,0,2023-04-18
"AA-AA-000-0000","kri0010","147",48,988,0.048582995951417,0.898430561773272,0,2023-04-18
"AA-AA-000-0000","kri0010","127",43,889,0.0483689538807649,0.82294580134523,0,2023-04-18
"AA-AA-000-0000","kri0010","170",264,5472,0.0482456140350877,1.99984076979365,0,2023-04-18
"AA-AA-000-0000","kri0010","146",67,1394,0.0480631276901004,0.978113564339323,0,2023-04-18
"AA-AA-000-0000","kri0010","138",58,1209,0.0479735318444996,0.896605611247535,0,2023-04-18
"AA-AA-000-0000","kri0010","81",27,569,0.0474516695957821,0.557976822507815,0,2023-04-18
"AA-AA-000-0000","kri0010","114",67,1421,0.0471498944405348,0.829573971983086,0,2023-04-18
"AA-AA-000-0000","kri0010","190",64,1358,0.0471281296023564,0.807295556011429,0,2023-04-18
"AA-AA-000-0000","kri0010","64",34,722,0.0470914127423823,0.584114935057965,0,2023-04-18
"AA-AA-000-0000","kri0010","29",59,1259,0.0468625893566322,0.73407788213732,0,2023-04-18
"AA-AA-000-0000","kri0010","181",26,555,0.0468468468468468,0.485687253678694,0,2023-04-18
"AA-AA-000-0000","kri0010","34",70,1498,0.0467289719626168,0.776997889553767,0,2023-04-18
"AA-AA-000-0000","kri0010","76",108,2319,0.0465717981888745,0.932019312668045,0,2023-04-18
"AA-AA-000-0000","kri0010","87",9,194,0.0463917525773196,0.258065181087501,0,2023-04-18
"AA-AA-000-0000","kri0010","57",17,370,0.0459459459459459,0.317044189347751,0,2023-04-18
"AA-AA-000-0000","kri0010","70",25,546,0.0457875457875458,0.368153075747137,0,2023-04-18
"AA-AA-000-0000","kri0010","150",19,415,0.0457831325301205,0.320551335605278,0,2023-04-18
"AA-AA-000-0000","kri0010","187",43,943,0.0455991516436903,0.457277966108408,0,2023-04-18
"AA-AA-000-0000","kri0010","151",29,636,0.0455974842767296,0.375344269309811,0,2023-04-18
"AA-AA-000-0000","kri0010","175",8,176,0.0454545454545455,0.188748717589213,0,2023-04-18
"AA-AA-000-0000","kri0010","5",368,8108,0.0453872718302911,1.2533080947444,0,2023-04-18
"AA-AA-000-0000","kri0010","52",17,375,0.0453333333333333,0.264742966160483,0,2023-04-18
"AA-AA-000-0000","kri0010","44",35,776,0.0451030927835052,0.351406858114326,0,2023-04-18
"AA-AA-000-0000","kri0010","107",25,555,0.045045045045045,0.290909236137629,0,2023-04-18
"AA-AA-000-0000","kri0010","69",107,2382,0.0449202350965575,0.574721634456593,0,2023-04-18
"AA-AA-000-0000","kri0010","111",19,424,0.044811320754717,0.232185541509344,0,2023-04-18
"AA-AA-000-0000","kri0010","63",95,2120,0.044811320754717,0.519182654207493,0,2023-04-18
"AA-AA-000-0000","kri0010","109",35,785,0.0445859872611465,0.286957338132364,0,2023-04-18
"AA-AA-000-0000","kri0010","135",43,970,0.0443298969072165,0.282384925480139,0,2023-04-18
"AA-AA-000-0000","kri0010","164",59,1331,0.0443275732531931,0.33039513577853,0,2023-04-18
"AA-AA-000-0000","kri0010","18",16,361,0.0443213296398892,0.171522902841784,0,2023-04-18
"AA-AA-000-0000","kri0010","48",7,158,0.0443037974683544,0.112462950229205,0,2023-04-18
"AA-AA-000-0000","kri0010","91",143,3230,0.0442724458204334,0.50031359935692,0,2023-04-18
"AA-AA-000-0000","kri0010","56",207,4697,0.0440706834149457,0.539874228063404,0,2023-04-18
"AA-AA-000-0000","kri0010","141",101,2301,0.0438939591481964,0.338969220693582,0,2023-04-18
"AA-AA-000-0000","kri0010","157",60,1367,0.0438917337234821,0.260890437304384,0,2023-04-18
"AA-AA-000-0000","kri0010","167",120,2748,0.0436681222707424,0.316109815785056,0,2023-04-18
"AA-AA-000-0000","kri0010","173",229,5256,0.0435692541856925,0.404286508504182,0,2023-04-18
"AA-AA-000-0000","kri0010","145",1,23,0.0434782608695652,NA,NA,2023-04-18
"AA-AA-000-0000","kri0010","143",227,5261,0.0431476905531268,0.264170344374066,0,2023-04-18
"AA-AA-000-0000","kri0010","115",20,465,0.043010752688172,0.064987464562986,0,2023-04-18
"AA-AA-000-0000","kri0010","186",45,1051,0.0428163653663178,0.0687850637951414,0,2023-04-18
"AA-AA-000-0000","kri0010","162",15,352,0.0426136363636364,0.0223542849311485,0,2023-04-18
"AA-AA-000-0000","kri0010","101",24,564,0.0425531914893617,0.0217092910964287,0,2023-04-18
"AA-AA-000-0000","kri0010","62",257,6047,0.0425004134281462,0.0522521088513459,0,2023-04-18
"AA-AA-000-0000","kri0010","176",40,943,0.0424178154825027,0.0089954084022975,0,2023-04-18
"AA-AA-000-0000","kri0010","54",146,3442,0.042417199302731,0.0170199464316684,0,2023-04-18
"AA-AA-000-0000","kri0010","83",52,1232,0.0422077922077922,-0.0235448379526701,0,2023-04-18
"AA-AA-000-0000","kri0010","75",78,1850,0.0421621621621622,-0.037857838140763,0,2023-04-18
"AA-AA-000-0000","kri0010","89",46,1092,0.0421245421245421,-0.0347903088766264,0,2023-04-18
"AA-AA-000-0000","kri0010","128",34,808,0.0420792079207921,-0.0358394130835177,0,2023-04-18
"AA-AA-000-0000","kri0010","86",174,4142,0.0420086914534042,-0.101969575087891,0,2023-04-18
"AA-AA-000-0000","kri0010","10",144,3430,0.0419825072886297,-0.0998291974514824,0,2023-04-18
"AA-AA-000-0000","kri0010","131",52,1241,0.0419016921837228,-0.0731113644570247,0,2023-04-18
"AA-AA-000-0000","kri0010","139",474,11324,0.0418580007064641,-0.242185306159427,0,2023-04-18
"AA-AA-000-0000","kri0010","8",201,4804,0.0418401332223147,-0.163425387949158,0,2023-04-18
"AA-AA-000-0000","kri0010","26",47,1124,0.0418149466192171,-0.0829245836342082,0,2023-04-18
"AA-AA-000-0000","kri0010","7",81,1944,0.0416666666666667,-0.139055382231596,0,2023-04-18
"AA-AA-000-0000","kri0010","30",62,1493,0.0415271265907569,-0.146603246308631,0,2023-04-18
"AA-AA-000-0000","kri0010","32",23,555,0.0414414414414414,-0.0986467989445013,0,2023-04-18
"AA-AA-000-0000","kri0010","123",8,194,0.0412371134020619,-0.0713818270338502,0,2023-04-18
"AA-AA-000-0000","kri0010","144",29,704,0.0411931818181818,-0.141328118199038,0,2023-04-18
"AA-AA-000-0000","kri0010","77",127,3100,0.0409677419354839,-0.354163940950337,0,2023-04-18
"AA-AA-000-0000","kri0010","140",520,12702,0.040938434892143,-0.732057944111276,0,2023-04-18
"AA-AA-000-0000","kri0010","103",31,758,0.0408970976253298,-0.184053806449682,0,2023-04-18
"AA-AA-000-0000","kri0010","58",161,3952,0.0407388663967611,-0.465904950542545,0,2023-04-18
"AA-AA-000-0000","kri0010","4",70,1728,0.0405092592592593,-0.351874960093161,0,2023-04-18
"AA-AA-000-0000","kri0010","156",67,1656,0.0404589371980676,-0.353862929075693,0,2023-04-18
"AA-AA-000-0000","kri0010","94",270,6768,0.0398936170212766,-0.928785366541301,0,2023-04-18
"AA-AA-000-0000","kri0010","153",32,803,0.0398505603985056,-0.325519818042058,0,2023-04-18
"AA-AA-000-0000","kri0010","23",40,1006,0.0397614314115308,-0.377321821543702,0,2023-04-18
"AA-AA-000-0000","kri0010","130",22,555,0.0396396396396396,-0.293424816485567,0,2023-04-18
"AA-AA-000-0000","kri0010","119",15,379,0.0395778364116095,-0.247997660743738,0,2023-04-18
"AA-AA-000-0000","kri0010","116",18,456,0.0394736842105263,-0.282231561678044,0,2023-04-18
"AA-AA-000-0000","kri0010","172",209,5297,0.0394562960166132,-0.967725259048859,0,2023-04-18
"AA-AA-000-0000","kri0010","106",24,609,0.0394088669950739,-0.333500650834427,0,2023-04-18
"AA-AA-000-0000","kri0010","117",8,203,0.0394088669950739,-0.192546690534172,0,2023-04-18
"AA-AA-000-0000","kri0010","118",134,3406,0.0393423370522607,-0.806513957188967,0,2023-04-18
"AA-AA-000-0000","kri0010","112",17,433,0.0392609699769053,-0.295332586284953,0,2023-04-18
"AA-AA-000-0000","kri0010","113",57,1453,0.0392291810048176,-0.546563958372998,0,2023-04-18
"AA-AA-000-0000","kri0010","49",30,767,0.0391134289439374,-0.411815471712548,0,2023-04-18
"AA-AA-000-0000","kri0010","189",240,6161,0.0389547151436455,-1.22432504157745,0,2023-04-18
"AA-AA-000-0000","kri0010","22",36,925,0.0389189189189189,-0.479392744956701,0,2023-04-18
"AA-AA-000-0000","kri0010","98",14,361,0.038781163434903,-0.311494554618301,0,2023-04-18
"AA-AA-000-0000","kri0010","80",39,1006,0.0387673956262425,-0.521994806614878,0,2023-04-18
"AA-AA-000-0000","kri0010","15",33,853,0.0386869871043376,-0.491440258107783,0,2023-04-18
"AA-AA-000-0000","kri0010","85",94,2432,0.0386513157894737,-0.837880846087347,0,2023-04-18
"AA-AA-000-0000","kri0010","184",34,880,0.0386363636363636,-0.506048401457373,0,2023-04-18
"AA-AA-000-0000","kri0010","152",46,1200,0.0383333333333333,-0.639105718640783,0,2023-04-18
"AA-AA-000-0000","kri0010","19",24,627,0.0382775119617225,-0.468386087827695,0,2023-04-18
"AA-AA-000-0000","kri0010","121",42,1101,0.0381471389645777,-0.640524791967603,0,2023-04-18
"AA-AA-000-0000","kri0010","174",39,1029,0.0379008746355685,-0.655476091272144,0,2023-04-18
"AA-AA-000-0000","kri0010","6",7,185,0.0378378378378378,-0.281864037644414,0,2023-04-18
"AA-AA-000-0000","kri0010","163",24,636,0.0377358490566038,-0.534417912039821,0,2023-04-18
"AA-AA-000-0000","kri0010","183",16,424,0.0377358490566038,-0.436350397967048,0,2023-04-18
"AA-AA-000-0000","kri0010","92",104,2766,0.0375994215473608,-1.14742019851339,0,2023-04-18
"AA-AA-000-0000","kri0010","171",11,293,0.037542662116041,-0.3779062515104,0,2023-04-18
"AA-AA-000-0000","kri0010","67",73,1945,0.0375321336760925,-0.975796784496391,0,2023-04-18
"AA-AA-000-0000","kri0010","166",152,4069,0.037355615630376,-1.46304599477512,0,2023-04-18
"AA-AA-000-0000","kri0010","155",75,2030,0.0369458128078818,-1.1181095752984,0,2023-04-18
"AA-AA-000-0000","kri0010","149",60,1633,0.0367421922841396,-1.04059221384164,0,2023-04-18
"AA-AA-000-0000","kri0010","11",65,1773,0.0366610265087422,-1.09996344336271,0,2023-04-18
"AA-AA-000-0000","kri0010","105",21,573,0.0366492146596859,-0.626615804504043,0,2023-04-18
"AA-AA-000-0000","kri0010","61",111,3054,0.0363457760314342,-1.52358062813132,0,2023-04-18
"AA-AA-000-0000","kri0010","179",35,965,0.0362694300518135,-0.867318035340955,0,2023-04-18
"AA-AA-000-0000","kri0010","51",74,2044,0.0362035225048924,-1.27595138952177,0,2023-04-18
"AA-AA-000-0000","kri0010","120",24,663,0.0361990950226244,-0.727215233060141,0,2023-04-18
"AA-AA-000-0000","kri0010","96",26,722,0.03601108033241,-0.782064743348078,0,2023-04-18
"AA-AA-000-0000","kri0010","13",45,1255,0.0358565737051793,-1.0562048535136,0,2023-04-18
"AA-AA-000-0000","kri0010","177",36,1006,0.0357852882703777,-0.956013761828408,0,2023-04-18
"AA-AA-000-0000","kri0010","134",41,1146,0.0357766143106457,-1.02171688436391,0,2023-04-18
"AA-AA-000-0000","kri0010","168",15,420,0.0357142857142857,-0.624394405486106,0,2023-04-18
"AA-AA-000-0000","kri0010","154",5,140,0.0357142857142857,-0.360494278087899,0,2023-04-18
"AA-AA-000-0000","kri0010","46",7,199,0.0351758793969849,-0.46464617399666,0,2023-04-18
"AA-AA-000-0000","kri0010","68",25,713,0.0350631136044881,-0.893326451133904,0,2023-04-18
"AA-AA-000-0000","kri0010","40",15,429,0.034965034965035,-0.702259095224606,0,2023-04-18
"AA-AA-000-0000","kri0010","188",19,546,0.0347985347985348,-0.810107541472987,0,2023-04-18
"AA-AA-000-0000","kri0010","142",25,722,0.0346260387811634,-0.952837203148833,0,2023-04-18
"AA-AA-000-0000","kri0010","9",14,406,0.0344827586206897,-0.72776546552078,0,2023-04-18
"AA-AA-000-0000","kri0010","31",7,203,0.0344827586206897,-0.514607895783128,0,2023-04-18
"AA-AA-000-0000","kri0010","99",6,176,0.0340909090909091,-0.503018686914072,0,2023-04-18
"AA-AA-000-0000","kri0010","59",52,1543,0.033700583279326,-1.55975321362693,0,2023-04-18
"AA-AA-000-0000","kri0010","122",60,1782,0.0336700336700337,-1.6821212310669,0,2023-04-18
"AA-AA-000-0000","kri0010","136",13,397,0.0327455919395466,-0.878480471685668,0,2023-04-18
"AA-AA-000-0000","kri0010","126",6,185,0.0324324324324324,-0.619229460223081,0,2023-04-18
"AA-AA-000-0000","kri0010","35",29,907,0.0319735391400221,-1.43451724547956,0,2023-04-18
"AA-AA-000-0000","kri0010","53",18,573,0.031413612565445,-1.20169860179885,0,2023-04-18
"AA-AA-000-0000","kri0010","66",6,194,0.0309278350515464,-0.730275843276552,0,2023-04-18
"AA-AA-000-0000","kri0010","72",6,203,0.0295566502463054,-0.836669101032084,0,2023-04-18
"AA-AA-000-0000","kri0010","82",10,352,0.0284090909090909,-1.20052927188908,0,2023-04-18
"AA-AA-000-0000","kri0010","20",5,176,0.0284090909090909,-0.848902389165713,0,2023-04-18
"AA-AA-000-0000","kri0010","14",5,185,0.027027027027027,-0.956594882801747,0,2023-04-18
"AA-AA-000-0000","kri0010","38",5,185,0.027027027027027,-0.956594882801747,0,2023-04-18
"AA-AA-000-0000","kri0010","45",5,185,0.027027027027027,-0.956594882801747,0,2023-04-18
"AA-AA-000-0000","kri0010","159",4,149,0.0268456375838926,-0.86865011342602,0,2023-04-18
"AA-AA-000-0000","kri0010","185",11,424,0.0259433962264151,-1.55057696376104,0,2023-04-18
"AA-AA-000-0000","kri0010","182",7,271,0.025830258302583,-1.24818479078642,0,2023-04-18
"AA-AA-000-0000","kri0010","55",5,194,0.0257731958762887,-1.0597228513979,0,2023-04-18
"AA-AA-000-0000","kri0010","16",9,384,0.0234375,-1.70095300580377,0,2023-04-18
"AA-AA-000-0000","kri0010","42",4,185,0.0216216216216216,-1.29396030538041,0,2023-04-18
"AA-AA-000-0000","kri0010","65",4,194,0.0206185567010309,-1.38916985951925,0,2023-04-18
"AA-AA-000-0000","kri0010","78",3,194,0.0154639175257732,-1.71861686764061,0,2023-04-18
"AA-AA-000-0000","kri0011","3",937,2931,0.319686113954282,2.06121059021722,1,2023-04-18
"AA-AA-000-0000","kri0011","68",1910,6093,0.313474478910225,2.01989104167871,1,2023-04-18
"AA-AA-000-0000","kri0011","83",3276,10528,0.311170212765957,2.19091946515738,1,2023-04-18
"AA-AA-000-0000","kri0011","51",5074,17468,0.290474009617586,-2.5484335835804,-1,2023-04-18
"AA-AA-000-0000","kri0011","141",5711,19665,0.290414441901856,-2.72035107078953,-1,2023-04-18
"AA-AA-000-0000","kri0011","153",1952,6863,0.284423721404634,-2.58148268917934,-1,2023-04-18
"AA-AA-000-0000","kri0011","78",436,1658,0.262967430639324,-2.98418593190408,-1,2023-04-18
"AA-AA-000-0000","kri0011","48",440,1350,0.325925925925926,1.84902008436635,0,2023-04-18
"AA-AA-000-0000","kri0011","38",506,1581,0.320050600885516,1.5422961746637,0,2023-04-18
"AA-AA-000-0000","kri0011","87",529,1658,0.319059107358263,1.50014086223052,0,2023-04-18
"AA-AA-000-0000","kri0011","158",504,1581,0.318785578747628,1.44353855141726,0,2023-04-18
"AA-AA-000-0000","kri0011","72",549,1735,0.3164265129683,1.31928181102259,0,2023-04-18
"AA-AA-000-0000","kri0011","12",548,1735,0.315850144092219,1.27214536559433,0,2023-04-18
"AA-AA-000-0000","kri0011","180",499,1581,0.31562302340291,1.19664449330119,0,2023-04-18
"AA-AA-000-0000","kri0011","40",1153,3665,0.314597544338336,1.70005829769771,0,2023-04-18
"AA-AA-000-0000","kri0011","53",1533,4897,0.313048805391056,1.75234334773808,0,2023-04-18
"AA-AA-000-0000","kri0011","112",1158,3701,0.312888408538233,1.50424058045593,0,2023-04-18
"AA-AA-000-0000","kri0011","145",61,195,0.312820512820513,0.343421380754027,0,2023-04-18
"AA-AA-000-0000","kri0011","45",494,1581,0.312460468058191,0.949750435185116,0,2023-04-18
"AA-AA-000-0000","kri0011","168",1121,3588,0.312430323299889,1.42722463033169,0,2023-04-18
"AA-AA-000-0000","kri0011","116",1211,3896,0.310831622176591,1.2912992198658,0,2023-04-18
"AA-AA-000-0000","kri0011","183",1125,3624,0.310430463576159,1.19799248166179,0,2023-04-18
"AA-AA-000-0000","kri0011","138",3206,10333,0.31026807316365,1.99048431782584,0,2023-04-18
"AA-AA-000-0000","kri0011","99",466,1504,0.309840425531915,0.726835614412635,0,2023-04-18
"AA-AA-000-0000","kri0011","81",1506,4861,0.309812795721045,1.30291537031647,0,2023-04-18
"AA-AA-000-0000","kri0011","135",2567,8290,0.309650180940893,1.6724250200937,0,2023-04-18
"AA-AA-000-0000","kri0011","128",2137,6904,0.309530706836616,1.50673843573911,0,2023-04-18
"AA-AA-000-0000","kri0011","148",1002,3239,0.309354739117011,1.01236870564767,0,2023-04-18
"AA-AA-000-0000","kri0011","64",1907,6170,0.309076175040519,1.35429448628269,0,2023-04-18
"AA-AA-000-0000","kri0011","16",1012,3280,0.308536585365854,0.926757946822648,0,2023-04-18
"AA-AA-000-0000","kri0011","89",2872,9332,0.30775825117874,1.41558293062157,0,2023-04-18
"AA-AA-000-0000","kri0011","7",5108,16616,0.307414540202215,1.80192091284867,0,2023-04-18
"AA-AA-000-0000","kri0011","32",1458,4743,0.307400379506641,0.960803123861027,0,2023-04-18
"AA-AA-000-0000","kri0011","23",2642,8598,0.307280762968132,1.2718426095231,0,2023-04-18
"AA-AA-000-0000","kri0011","159",391,1273,0.307148468185389,0.480115450767656,0,2023-04-18
"AA-AA-000-0000","kri0011","133",2567,8367,0.306800525875463,1.16839354415169,0,2023-04-18
"AA-AA-000-0000","kri0011","126",485,1581,0.306767868437698,0.505341130576184,0,2023-04-18
"AA-AA-000-0000","kri0011","14",484,1581,0.306135357368754,0.455962318952971,0,2023-04-18
"AA-AA-000-0000","kri0011","100",944,3085,0.305996758508914,0.621813882815402,0,2023-04-18
"AA-AA-000-0000","kri0011","186",2744,8983,0.305465879995547,0.962278892902158,0,2023-04-18
"AA-AA-000-0000","kri0011","52",978,3203,0.305338744926631,0.560477096889443,0,2023-04-18
"AA-AA-000-0000","kri0011","120",1729,5667,0.305099700017646,0.71018280148285,0,2023-04-18
"AA-AA-000-0000","kri0011","98",941,3085,0.305024311183144,0.515766430554781,0,2023-04-18
"AA-AA-000-0000","kri0011","144",1835,6016,0.305019946808511,0.719578955676347,0,2023-04-18
"AA-AA-000-0000","kri0011","106",1587,5205,0.304899135446686,0.652208758793994,0,2023-04-18
"AA-AA-000-0000","kri0011","127",2316,7597,0.304857180465973,0.780767794380487,0,2023-04-18
"AA-AA-000-0000","kri0011","44",2021,6632,0.304734620024125,0.709899759714861,0,2023-04-18
"AA-AA-000-0000","kri0011","143",13700,44961,0.304708525166255,1.8375226016043,0,2023-04-18
"AA-AA-000-0000","kri0011","60",1481,4861,0.304669821024481,0.598897364254081,0,2023-04-18
"AA-AA-000-0000","kri0011","115",1210,3973,0.30455575132142,0.527321378961218,0,2023-04-18
"AA-AA-000-0000","kri0011","35",2360,7751,0.304476841697845,0.722897639772391,0,2023-04-18
"AA-AA-000-0000","kri0011","54",8954,29418,0.304371473247671,1.37284697995078,0,2023-04-18
"AA-AA-000-0000","kri0011","19",1631,5359,0.304347826086957,0.582546977166676,0,2023-04-18
"AA-AA-000-0000","kri0011","161",1702,5595,0.30420017873101,0.573552259626081,0,2023-04-18
"AA-AA-000-0000","kri0011","25",1513,4974,0.304181745074387,0.538233967722881,0,2023-04-18
"AA-AA-000-0000","kri0011","119",985,3239,0.304106205619018,0.42589301401135,0,2023-04-18
"AA-AA-000-0000","kri0011","155",5275,17350,0.304034582132565,0.967177038776789,0,2023-04-18
"AA-AA-000-0000","kri0011","71",4970,16349,0.303994128081228,0.928706357633924,0,2023-04-18
"AA-AA-000-0000","kri0011","30",3878,12761,0.303894679100384,0.798436415751894,0,2023-04-18
"AA-AA-000-0000","kri0011","118",8844,29110,0.303813122638269,1.17860129270062,0,2023-04-18
"AA-AA-000-0000","kri0011","171",761,2505,0.303792415169661,0.343705164430977,0,2023-04-18
"AA-AA-000-0000","kri0011","152",3113,10256,0.303529641185647,0.643209471908215,0,2023-04-18
"AA-AA-000-0000","kri0011","123",503,1658,0.303377563329312,0.246458102579982,0,2023-04-18
"AA-AA-000-0000","kri0011","13",3253,10723,0.303366595169262,0.624541172055276,0,2023-04-18
"AA-AA-000-0000","kri0011","22",2398,7905,0.303352308665402,0.533739470831554,0,2023-04-18
"AA-AA-000-0000","kri0011","157",3543,11683,0.303261148677566,0.629520968555867,0,2023-04-18
"AA-AA-000-0000","kri0011","10",8884,29310,0.303104742408734,0.944531351704662,0,2023-04-18
"AA-AA-000-0000","kri0011","142",1869,6170,0.30291734197731,0.404460766416144,0,2023-04-18
"AA-AA-000-0000","kri0011","102",1576,5205,0.302785782901057,0.352852124770913,0,2023-04-18
"AA-AA-000-0000","kri0011","18",934,3085,0.302755267423015,0.268322375279989,0,2023-04-18
"AA-AA-000-0000","kri0011","140",32832,108550,0.30245969599263,1.40043944752804,0,2023-04-18
"AA-AA-000-0000","kri0011","63",5479,18120,0.302373068432671,0.549279467680446,0,2023-04-18
"AA-AA-000-0000","kri0011","56",12134,40141,0.302284447323186,0.782677939571731,0,2023-04-18
"AA-AA-000-0000","kri0011","160",3508,11606,0.30225745304153,0.415143076237443,0,2023-04-18
"AA-AA-000-0000","kri0011","67",5020,16621,0.302027555502076,0.438611179422546,0,2023-04-18
"AA-AA-000-0000","kri0011","124",1933,6401,0.301984064989845,0.265360158324587,0,2023-04-18
"AA-AA-000-0000","kri0011","15",2201,7289,0.301961860337495,0.279446977089166,0,2023-04-18
"AA-AA-000-0000","kri0011","167",7091,23484,0.301950264009538,0.498103913791614,0,2023-04-18
"AA-AA-000-0000","kri0011","166",10492,34777,0.301693648100756,0.512191285894436,0,2023-04-18
"AA-AA-000-0000","kri0011","103",1954,6478,0.301636307502316,0.211996910834,0,2023-04-18
"AA-AA-000-0000","kri0011","162",907,3008,0.301529255319149,0.132932465655626,0,2023-04-18
"AA-AA-000-0000","kri0011","82",907,3008,0.301529255319149,0.132932465655626,0,2023-04-18
"AA-AA-000-0000","kri0011","47",1523,5051,0.301524450603841,0.171588121760599,0,2023-04-18
"AA-AA-000-0000","kri0011","28",1895,6288,0.301367684478371,0.167042712566973,0,2023-04-18
"AA-AA-000-0000","kri0011","49",1975,6555,0.301296720061022,0.159271678376352,0,2023-04-18
"AA-AA-000-0000","kri0011","33",476,1581,0.301075268817204,0.0609318259672525,0,2023-04-18
"AA-AA-000-0000","kri0011","86",10656,35398,0.301033956720719,0.273054599361863,0,2023-04-18
"AA-AA-000-0000","kri0011","173",13522,44920,0.301024042742654,0.303470042066853,0,2023-04-18
"AA-AA-000-0000","kri0011","5",20846,69292,0.300842810136812,0.283243326137783,0,2023-04-18
"AA-AA-000-0000","kri0011","122",4580,15230,0.300722258699934,0.103581009011172,0,2023-04-18
"AA-AA-000-0000","kri0011","43",15734,52327,0.300686070288761,0.175743203462865,0,2023-04-18
"AA-AA-000-0000","kri0011","58",10154,33776,0.300627664613927,0.120120223718023,0,2023-04-18
"AA-AA-000-0000","kri0011","121",2828,9409,0.300563290466575,0.0511392163310857,0,2023-04-18
"AA-AA-000-0000","kri0011","84",1379,4589,0.300501198518196,0.0274557413884484,0,2023-04-18
"AA-AA-000-0000","kri0011","146",3580,11914,0.300486822225953,0.0411578268807973,0,2023-04-18
"AA-AA-000-0000","kri0011","69",6117,20358,0.300471559092249,0.0495253002859548,0,2023-04-18
"AA-AA-000-0000","kri0011","8",12333,41060,0.3003653190453,0.0280673226635937,0,2023-04-18
"AA-AA-000-0000","kri0011","105",1470,4897,0.300183785991423,-0.0152488104322816,0,2023-04-18
"AA-AA-000-0000","kri0011","107",1423,4743,0.300021083702298,-0.0370073325414087,0,2023-04-18
"AA-AA-000-0000","kri0011","9",1041,3470,0.3,-0.0340922818504864,0,2023-04-18
"AA-AA-000-0000","kri0011","164",3412,11375,0.299956043956044,-0.0709303579626952,0,2023-04-18
"AA-AA-000-0000","kri0011","94",17328,57840,0.299585062240664,-0.335120411119202,0,2023-04-18
"AA-AA-000-0000","kri0011","62",15480,51675,0.299564586357039,-0.325896360090267,0,2023-04-18
"AA-AA-000-0000","kri0011","184",2251,7520,0.299335106382979,-0.163393574766884,0,2023-04-18
"AA-AA-000-0000","kri0011","154",358,1196,0.29933110367893,-0.0654333707582041,0,2023-04-18
"AA-AA-000-0000","kri0011","165",358,1196,0.29933110367893,-0.0654333707582041,0,2023-04-18
"AA-AA-000-0000","kri0011","92",7074,23638,0.299263897114815,-0.311184153685108,0,2023-04-18
"AA-AA-000-0000","kri0011","175",450,1504,0.299202127659574,-0.0831972387172106,0,2023-04-18
"AA-AA-000-0000","kri0011","137",3772,12607,0.299198857777425,-0.241595374138882,0,2023-04-18
"AA-AA-000-0000","kri0011","4",4417,14768,0.299092632719393,-0.286828194918677,0,2023-04-18
"AA-AA-000-0000","kri0011","139",28944,96780,0.299070055796652,-0.748056651605695,0,2023-04-18
"AA-AA-000-0000","kri0011","130",1418,4743,0.298966898587392,-0.179551683456043,0,2023-04-18
"AA-AA-000-0000","kri0011","11",4529,15153,0.298884709298489,-0.340795615899281,0,2023-04-18
"AA-AA-000-0000","kri0011","101",1440,4820,0.298755186721992,-0.209861879061554,0,2023-04-18
"AA-AA-000-0000","kri0011","57",944,3162,0.298545224541429,-0.193158125702624,0,2023-04-18
"AA-AA-000-0000","kri0011","113",3705,12417,0.298381251510027,-0.418646823926752,0,2023-04-18
"AA-AA-000-0000","kri0011","75",4716,15810,0.298292220113852,-0.494374504630216,0,2023-04-18
"AA-AA-000-0000","kri0011","134",2921,9794,0.298243822748622,-0.398511925743613,0,2023-04-18
