studyid,workflowid,threshold,numerator,denominator,log_denominator,gsm_analysis_date
AA-AA-000-0000,cou0001,-3,1423.47299463774,396224.936,12.8897373491762,2016-12-01
AA-AA-000-0000,cou0001,-3,1431.24341029853,398109.304,12.8944818797276,2016-12-01
AA-AA-000-0000,cou0001,-3,1439.01618576827,399993.672,12.899204005965,2016-12-01
AA-AA-000-0000,cou0001,-3,1446.79130439088,401878.04,12.9039039384866,2016-12-01
AA-AA-000-0000,cou0001,-3,1454.56874970533,403762.408,12.9085818849353,2016-12-01
AA-AA-000-0000,cou0001,-3,1462.34850544238,405646.776,12.9132380500534,2016-12-01
AA-AA-000-0000,cou0001,-3,1470.13055552157,407531.144,12.9178726357365,2016-12-01
AA-AA-000-0000,cou0001,-3,1477.91488404806,409415.512,12.9224858410861,2016-12-01
AA-AA-000-0000,cou0001,-3,1485.70147530973,411299.88,12.9270778624606,2016-12-01
AA-AA-000-0000,cou0001,-3,1493.4903137742,413184.248,12.9316488935261,2016-12-01
AA-AA-000-0000,cou0001,-3,1501.281384086,415068.616,12.9361991253048,2016-12-01
AA-AA-000-0000,cou0001,-3,1509.07467106372,416952.984,12.9407287462229,2016-12-01
AA-AA-000-0000,cou0001,-3,1516.87015969731,418837.352,12.9452379421581,2016-12-01
AA-AA-000-0000,cou0001,-3,1524.66783514533,420721.72,12.9497268964846,2016-12-01
AA-AA-000-0000,cou0001,-3,1532.46768273237,422606.088,12.9541957901181,2016-12-01
AA-AA-000-0000,cou0001,-3,1540.26968794641,424490.456,12.9586448015597,2016-12-01
AA-AA-000-0000,cou0001,-3,1548.07383643631,426374.824,12.9630741069387,2016-12-01
AA-AA-000-0000,cou0001,-3,1555.88011400932,428259.192,12.9674838800541,2016-12-01
AA-AA-000-0000,cou0001,-3,1563.68850662864,430143.56,12.9718742924159,2016-12-01
AA-AA-000-0000,cou0001,-3,1571.49900041104,432027.928,12.9762455132848,2016-12-01
AA-AA-000-0000,cou0001,-3,1579.3115816245,433912.296,12.9805977097117,2016-12-01
AA-AA-000-0000,cou0001,-3,1587.12623668594,435796.664,12.9849310465758,2016-12-01
AA-AA-000-0000,cou0001,-3,1594.94295215894,437681.032,12.989245686622,2016-12-01
AA-AA-000-0000,cou0001,-3,1602.76171475157,439565.4,12.9935417904977,2016-12-01
AA-AA-000-0000,cou0001,-3,1610.58251131416,441449.768,12.9978195167888,2016-12-01
AA-AA-000-0000,cou0001,-3,1618.40532883727,443334.136,13.0020790220545,2016-12-01
AA-AA-000-0000,cou0001,-3,1626.23015444951,445218.504,13.0063204608621,2016-12-01
AA-AA-000-0000,cou0001,-3,1634.05697541557,447102.872,13.0105439858203,2016-12-01
AA-AA-000-0000,cou0001,-3,1641.88577913417,448987.24,13.0147497476123,2016-12-01
AA-AA-000-0000,cou0001,-3,1649.71655313611,450871.608,13.0189378950281,2016-12-01
AA-AA-000-0000,cou0001,-3,1657.54928508235,452755.976,13.0231085749959,2016-12-01
AA-AA-000-0000,cou0001,-3,1665.38396276209,454640.344,13.0272619326133,2016-12-01
AA-AA-000-0000,cou0001,-3,1673.22057409095,456524.712,13.0313981111774,2016-12-01
AA-AA-000-0000,cou0001,-3,1681.05910710909,458409.08,13.0355172522144,2016-12-01
AA-AA-000-0000,cou0001,-3,1688.89954997948,460293.448,13.0396194955089,2016-12-01
AA-AA-000-0000,cou0001,-3,1696.74189098609,462177.816,13.0437049791323,2016-12-01
AA-AA-000-0000,cou0001,-3,1704.58611853222,464062.184,13.0477738394703,2016-12-01
AA-AA-000-0000,cou0001,-3,1712.43222113875,465946.552,13.0518262112508,2016-12-01
AA-AA-000-0000,cou0001,-3,1720.28018744251,467830.92,13.0558622275704,2016-12-01
AA-AA-000-0000,cou0001,-3,1728.13000619464,469715.288,13.0598820199206,2016-12-01
AA-AA-000-0000,cou0001,-3,1735.98166625898,471599.656,13.0638857182134,2016-12-01
AA-AA-000-0000,cou0001,-3,1743.83515661052,473484.024,13.0678734508067,2016-12-01
AA-AA-000-0000,cou0001,-3,1751.69046633382,475368.392,13.0718453445292,2016-12-01
AA-AA-000-0000,cou0001,-3,1759.54758462149,477252.76,13.0758015247038,2016-12-01
AA-AA-000-0000,cou0001,-3,1767.40650077276,479137.128,13.0797421151723,2016-12-01
AA-AA-000-0000,cou0001,-3,1775.26720419192,481021.496,13.083667238318,2016-12-01
AA-AA-000-0000,cou0001,-3,1783.12968438696,482905.864,13.0875770150888,2016-12-01
AA-AA-000-0000,cou0001,-3,1790.99393096811,484790.232,13.0914715650194,2016-12-01
AA-AA-000-0000,cou0001,-3,1798.85993364647,486674.6,13.0953510062534,2016-12-01
AA-AA-000-0000,cou0001,-3,1806.72768223264,488558.968,13.0992154555647,2016-12-01
AA-AA-000-0000,cou0001,-3,1814.59716663537,490443.336,13.1030650283785,2016-12-01
AA-AA-000-0000,cou0001,-3,1822.46837686026,492327.704,13.1068998387922,2016-12-01
AA-AA-000-0000,cou0001,-3,1830.34130300844,494212.072,13.1107199995956,2016-12-01
AA-AA-000-0000,cou0001,-3,1838.21593527531,496096.44,13.1145256222908,2016-12-01
AA-AA-000-0000,cou0001,-3,1846.09226394931,497980.808,13.1183168171116,2016-12-01
AA-AA-000-0000,cou0001,-3,1853.97027941063,499865.176,13.1220936930428,2016-12-01
AA-AA-000-0000,cou0001,-3,1861.84997213005,501749.544,13.125856357839,2016-12-01
AA-AA-000-0000,cou0001,-3,1869.73133266775,503633.912,13.1296049180432,2016-12-01
AA-AA-000-0000,cou0001,-3,1877.6143516721,505518.28,13.1333394790045,2016-12-01
AA-AA-000-0000,cou0001,-3,1885.49901987857,507402.648,13.137060144896,2016-12-01
AA-AA-000-0000,cou0001,-3,1893.38532810854,509287.016,13.1407670187327,2016-12-01
